"tab_code","表章項目","cat01_code","産業小分類","area_code","地域区分","time_code","時間軸","unit","value"
"704-2021","売場面積","I2","小売業計","27222","羽曳野市","2021000000","2021年","m2","70290"
"704-2021","売場面積","I2","小売業計","27223","門真市","2021000000","2021年","m2","97683"
"704-2021","売場面積","I2","小売業計","27224","摂津市","2021000000","2021年","m2","54062"
"704-2021","売場面積","I2","小売業計","27225","高石市","2021000000","2021年","m2","32499"
"704-2021","売場面積","I2","小売業計","27226","藤井寺市","2021000000","2021年","m2","34884"
"704-2021","売場面積","I2","小売業計","27227","東大阪市","2021000000","2021年","m2","358592"
"704-2021","売場面積","I2","小売業計","27228","泉南市","2021000000","2021年","m2","69460"
"704-2021","売場面積","I2","小売業計","27229","四條畷市","2021000000","2021年","m2","69272"
"704-2021","売場面積","I2","小売業計","27230","交野市","2021000000","2021年","m2","31481"
"704-2021","売場面積","I2","小売業計","27231","大阪狭山市","2021000000","2021年","m2","41436"
"704-2021","売場面積","I2","小売業計","27232","阪南市","2021000000","2021年","m2","37816"
"704-2021","売場面積","I2","小売業計","2729A","大阪府郡部計","2021000000","2021年","m2","76535"
"704-2021","売場面積","I2","小売業計","28000","兵庫県","2021000000","2021年","m2","5385360"
"704-2021","売場面積","I2","小売業計","28100","神戸市","2021000000","2021年","m2","1564600"
"704-2021","売場面積","I2","小売業計","28101","神戸市東灘区","2021000000","2021年","m2","156694"
"704-2021","売場面積","I2","小売業計","28102","神戸市灘区","2021000000","2021年","m2","68976"
"704-2021","売場面積","I2","小売業計","28105","神戸市兵庫区","2021000000","2021年","m2","83656"
"704-2021","売場面積","I2","小売業計","28106","神戸市長田区","2021000000","2021年","m2","64463"
"704-2021","売場面積","I2","小売業計","28107","神戸市須磨区","2021000000","2021年","m2","95259"
"704-2021","売場面積","I2","小売業計","28108","神戸市垂水区","2021000000","2021年","m2","215206"
"704-2021","売場面積","I2","小売業計","28109","神戸市北区","2021000000","2021年","m2","228576"
"704-2021","売場面積","I2","小売業計","28110","神戸市中央区","2021000000","2021年","m2","442130"
"704-2021","売場面積","I2","小売業計","28111","神戸市西区","2021000000","2021年","m2","209640"
"704-2021","売場面積","I2","小売業計","2819A","兵庫県市部計","2021000000","2021年","m2","3570303"
"704-2021","売場面積","I2","小売業計","28201","姫路市","2021000000","2021年","m2","626822"
"704-2021","売場面積","I2","小売業計","28202","尼崎市","2021000000","2021年","m2","334923"
"704-2021","売場面積","I2","小売業計","28203","明石市","2021000000","2021年","m2","238024"
"704-2021","売場面積","I2","小売業計","28204","西宮市","2021000000","2021年","m2","368122"
"704-2021","売場面積","I2","小売業計","28205","洲本市","2021000000","2021年","m2","45489"
"704-2021","売場面積","I2","小売業計","28206","芦屋市","2021000000","2021年","m2","47587"
"704-2021","売場面積","I2","小売業計","28207","伊丹市","2021000000","2021年","m2","184774"
"704-2021","売場面積","I2","小売業計","28208","相生市","2021000000","2021年","m2","25899"
"704-2021","売場面積","I2","小売業計","28209","豊岡市","2021000000","2021年","m2","107567"
"704-2021","売場面積","I2","小売業計","28210","加古川市","2021000000","2021年","m2","301775"
"704-2021","売場面積","I2","小売業計","28212","赤穂市","2021000000","2021年","m2","64767"
"704-2021","売場面積","I2","小売業計","28213","西脇市","2021000000","2021年","m2","55372"
"704-2021","売場面積","I2","小売業計","28214","宝塚市","2021000000","2021年","m2","139323"
"704-2021","売場面積","I2","小売業計","28215","三木市","2021000000","2021年","m2","107328"
"704-2021","売場面積","I2","小売業計","28216","高砂市","2021000000","2021年","m2","72052"
"704-2021","売場面積","I2","小売業計","28217","川西市","2021000000","2021年","m2","122719"
"704-2021","売場面積","I2","小売業計","28218","小野市","2021000000","2021年","m2","39435"
"704-2021","売場面積","I2","小売業計","28219","三田市","2021000000","2021年","m2","132882"
"704-2021","売場面積","I2","小売業計","28220","加西市","2021000000","2021年","m2","57264"
"704-2021","売場面積","I2","小売業計","28221","丹波篠山市","2021000000","2021年","m2","57706"
"704-2021","売場面積","I2","小売業計","28222","養父市","2021000000","2021年","m2","24381"
"704-2021","売場面積","I2","小売業計","28223","丹波市","2021000000","2021年","m2","75502"
"704-2021","売場面積","I2","小売業計","28224","南あわじ市","2021000000","2021年","m2","59817"
"704-2021","売場面積","I2","小売業計","28225","朝来市","2021000000","2021年","m2","55961"
"704-2021","売場面積","I2","小売業計","28226","淡路市","2021000000","2021年","m2","58141"
"704-2021","売場面積","I2","小売業計","28227","宍粟市","2021000000","2021年","m2","48299"
"704-2021","売場面積","I2","小売業計","28228","加東市","2021000000","2021年","m2","49226"
"704-2021","売場面積","I2","小売業計","28229","たつの市","2021000000","2021年","m2","69146"
"704-2021","売場面積","I2","小売業計","2829A","兵庫県郡部計","2021000000","2021年","m2","250457"
"704-2021","売場面積","I2","小売業計","29000","奈良県","2021000000","2021年","m2","1368647"
"704-2021","売場面積","I2","小売業計","2919A","奈良県市部計","2021000000","2021年","m2","1163093"
"704-2021","売場面積","I2","小売業計","29201","奈良市","2021000000","2021年","m2","337559"
"704-2021","売場面積","I2","小売業計","29202","大和高田市","2021000000","2021年","m2","51495"
"704-2021","売場面積","I2","小売業計","29203","大和郡山市","2021000000","2021年","m2","141177"
"704-2021","売場面積","I2","小売業計","29204","天理市","2021000000","2021年","m2","63495"
"704-2021","売場面積","I2","小売業計","29205","橿原市","2021000000","2021年","m2","218879"
"704-2021","売場面積","I2","小売業計","29206","桜井市","2021000000","2021年","m2","62760"
"704-2021","売場面積","I2","小売業計","29207","五條市","2021000000","2021年","m2","27307"
"704-2021","売場面積","I2","小売業計","29208","御所市","2021000000","2021年","m2","28773"
"704-2021","売場面積","I2","小売業計","29209","生駒市","2021000000","2021年","m2","119242"
"704-2021","売場面積","I2","小売業計","29210","香芝市","2021000000","2021年","m2","65284"
"704-2021","売場面積","I2","小売業計","29211","葛城市","2021000000","2021年","m2","27779"
"704-2021","売場面積","I2","小売業計","29212","宇陀市","2021000000","2021年","m2","19343"
"704-2021","売場面積","I2","小売業計","2929A","奈良県郡部計","2021000000","2021年","m2","205554"
"704-2021","売場面積","I2","小売業計","30000","和歌山県","2021000000","2021年","m2","1045867"
"704-2021","売場面積","I2","小売業計","3019A","和歌山県市部計","2021000000","2021年","m2","905446"
"704-2021","売場面積","I2","小売業計","30201","和歌山市","2021000000","2021年","m2","433862"
"704-2021","売場面積","I2","小売業計","30202","海南市","2021000000","2021年","m2","42290"
"704-2021","売場面積","I2","小売業計","30203","橋本市","2021000000","2021年","m2","71039"
"704-2021","売場面積","I2","小売業計","30204","有田市","2021000000","2021年","m2","25891"
"704-2021","売場面積","I2","小売業計","30205","御坊市","2021000000","2021年","m2","46738"
"704-2021","売場面積","I2","小売業計","30206","田辺市","2021000000","2021年","m2","86094"
"704-2021","売場面積","I2","小売業計","30207","新宮市","2021000000","2021年","m2","66917"
"704-2021","売場面積","I2","小売業計","30208","紀の川市","2021000000","2021年","m2","53544"
"704-2021","売場面積","I2","小売業計","30209","岩出市","2021000000","2021年","m2","79071"
"704-2021","売場面積","I2","小売業計","3029A","和歌山県郡部計","2021000000","2021年","m2","140421"
"704-2021","売場面積","I2","小売業計","31000","鳥取県","2021000000","2021年","m2","851886"
"704-2021","売場面積","I2","小売業計","3119A","鳥取県市部計","2021000000","2021年","m2","702033"
"704-2021","売場面積","I2","小売業計","31201","鳥取市","2021000000","2021年","m2","296939"
"704-2021","売場面積","I2","小売業計","31202","米子市","2021000000","2021年","m2","248522"
"704-2021","売場面積","I2","小売業計","31203","倉吉市","2021000000","2021年","m2","87364"
"704-2021","売場面積","I2","小売業計","31204","境港市","2021000000","2021年","m2","69208"
"704-2021","売場面積","I2","小売業計","3129A","鳥取県郡部計","2021000000","2021年","m2","149853"
"704-2021","売場面積","I2","小売業計","32000","島根県","2021000000","2021年","m2","879176"
"704-2021","売場面積","I2","小売業計","3219A","島根県市部計","2021000000","2021年","m2","825609"
"704-2021","売場面積","I2","小売業計","32201","松江市","2021000000","2021年","m2","246122"
"704-2021","売場面積","I2","小売業計","32202","浜田市","2021000000","2021年","m2","72093"
"704-2021","売場面積","I2","小売業計","32203","出雲市","2021000000","2021年","m2","279813"
"704-2021","売場面積","I2","小売業計","32204","益田市","2021000000","2021年","m2","79603"
"704-2021","売場面積","I2","小売業計","32205","大田市","2021000000","2021年","m2","43320"
"704-2021","売場面積","I2","小売業計","32206","安来市","2021000000","2021年","m2","33453"
"704-2021","売場面積","I2","小売業計","32207","江津市","2021000000","2021年","m2","28496"
"704-2021","売場面積","I2","小売業計","32209","雲南市","2021000000","2021年","m2","42709"
"704-2021","売場面積","I2","小売業計","3229A","島根県郡部計","2021000000","2021年","m2","53567"
"704-2021","売場面積","I2","小売業計","33000","岡山県","2021000000","2021年","m2","2393424"
"704-2021","売場面積","I2","小売業計","33100","岡山市","2021000000","2021年","m2","971601"
"704-2021","売場面積","I2","小売業計","33101","岡山市北区","2021000000","2021年","m2","496623"
"704-2021","売場面積","I2","小売業計","33102","岡山市中区","2021000000","2021年","m2","131783"
"704-2021","売場面積","I2","小売業計","33103","岡山市東区","2021000000","2021年","m2","114007"
"704-2021","売場面積","I2","小売業計","33104","岡山市南区","2021000000","2021年","m2","229188"
"704-2021","売場面積","I2","小売業計","3319A","岡山県市部計","2021000000","2021年","m2","1325219"
"704-2021","売場面積","I2","小売業計","33202","倉敷市","2021000000","2021年","m2","606497"
"704-2021","売場面積","I2","小売業計","33203","津山市","2021000000","2021年","m2","177324"
"704-2021","売場面積","I2","小売業計","33204","玉野市","2021000000","2021年","m2","51915"
"704-2021","売場面積","I2","小売業計","33205","笠岡市","2021000000","2021年","m2","44369"
"704-2021","売場面積","I2","小売業計","33207","井原市","2021000000","2021年","m2","44738"
"704-2021","売場面積","I2","小売業計","33208","総社市","2021000000","2021年","m2","76406"
"704-2021","売場面積","I2","小売業計","33209","高梁市","2021000000","2021年","m2","37386"
